ClientId,Period,PlanId,PlanName,FormularyId,FormularyName,ControllerId,ControllerName,Channel,PlanType,PBMId,PBMName
13104,202112,2807,General Electric,64119,OptumRx Select Standard,889,OptumRx,Commercial,Employer,889,OptumRx
13104,202112,2808,General Motors,61855,CVS Caremark Performance Standard Control w/ Advanced Specialty Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,2811,Honeywell,61820,Express Scripts Basic with Advantage Plus,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,2812,IBM,60903,IBM,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,2813,Merck and Company,61826,Express Scripts Basic with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,2815,International Truck and Engine Corporation,61852,CVS Caremark Performance Standard Opt Out,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,2816,NCAS Northwest,61825,Express Scripts National Preferred with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,2818,Pacific Gas and Electric,61825,Express Scripts National Preferred with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,2819,Peco Energy Company,61825,Express Scripts National Preferred with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,2820,PepsiCo (Pepsi Company Incorporated),61819,Express Scripts National Preferred with Advantage Plus,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,2821,Public Employees Health Program (PEHP),60293,Public Employees Health Program (PEHP),63644,State of Utah,Commercial,Employer,7504,Express Scripts PBM
13104,202112,2824,Sears Holdings Corporation ,64119,OptumRx Select Standard,889,OptumRx,Commercial,Employer,889,OptumRx
13104,202112,2827,State of Arkansas Employee Benefits,60144,Arkansas State and Public School Employees,5392,EBRx PBM,Commercial,Employer,5392,EBRx PBM
13104,202112,2829,State Employees of Washington,60190,Kaiser Permanente Washington Three Tier,3171,"Kaiser Foundation Health Plans, Inc.",Commercial,Employer,889,OptumRx
13104,202112,2830,Strategic Resources,61825,Express Scripts National Preferred with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,2832,Sysco Corporation,61819,Express Scripts National Preferred with Advantage Plus,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,2833,Chevron Phillips Chemical Company,61826,Express Scripts Basic with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,2835,United Parcel Service ,61855,CVS Caremark Performance Standard Control w/ Advanced Specialty Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,2837,Century Link,62033,UnitedHealthCare Advantage Three Tier,3180,"UnitedHealth Group, Inc.",Commercial,Employer,889,OptumRx
13104,202112,2838,American Postal Workers Union Health Plan FEHBP,64234,American Postal Workers Union Health Plan FEHBP,7504,Express Scripts PBM,Commercial,Other Insurer,7504,Express Scripts PBM
13104,202112,2841,Anthem Blue Cross of California Medi-Cal,59822,Anthem BlueCross California Medicaid,3181,"Anthem, Inc.",Managed Medicaid,HMO - Medicaid,69652,IngenioRx
13104,202112,2849,HMSA Select Hawaii HMO,60083,HMSA Select,5732,Hawaii Medical Service Association,Commercial,HMO,884,CVS Caremark RX
13104,202112,2850,HMSA Select Hawaii PPO,60083,HMSA Select,5732,Hawaii Medical Service Association,Commercial,PPO,884,CVS Caremark RX
13104,202112,2867,Florida Medicaid,59618,Florida Medicaid,63607,State of Florida,State Medicaid,State Medicaid,2596,Magellan Rx Management
13104,202112,2872,Optima Health Plan PPO,59862,Optima Health Open Formulary,3379,Sentara Health System Corporation,Commercial,PPO,889,OptumRx
13104,202112,2873,Optima Health Plan POS,59862,Optima Health Open Formulary,3379,Sentara Health System Corporation,Commercial,POS,889,OptumRx
13104,202112,2935,BCBS of North Carolina PPO Enhanced Four Tier,60017,BCBS of North Carolina Enhanced 4 Tier,5727,Blue Cross Blue Shield of North Carolina,Commercial,PPO,60243,Prime Therapeutics
13104,202112,2938,Molina Healthcare of Utah CHIP,60390,Molina Healthcare of Utah CHIP,6149,"Molina Health Care, Inc.",Managed Medicaid,HMO - Medicaid,884,CVS Caremark RX
13104,202112,2957,UnitedHealthcare Oxford Health Plan CT Advantage Three Tier HMO,62025,UnitedHealthCare Oxford Connecticut Advantage Three Tier,3180,"UnitedHealth Group, Inc.",Commercial,HMO,889,OptumRx
13104,202112,2968,UnitedHealthcare Oxford Health Plan Advantage Three Tier HMO,59655,UnitedHealthcare Oxford Health Plan Advantage Three Tier,3180,"UnitedHealth Group, Inc.",Commercial,HMO,889,OptumRx
13104,202112,2980,University of Kentucky Health Plan,60210,University of KY 3 TIER,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,2982,St. Louis College of Pharmacy,62021,Cigna Standard Three Tier,3164,Cigna Corporation,Commercial,Employer,7504,Express Scripts PBM
13104,202112,2984,Department of Veterans Affairs ,60203,VHA National Formulary,63005,Department of Veterans Affairs (VHA),Commercial,Government,-1,No PBM
13104,202112,2987,AvMed Health Plan HMO 4 Tier ,59807,AvMed Health Plans,3326,Santa Fe Healthcare,Commercial,HMO,884,CVS Caremark RX
13104,202112,2998,Amerigroup Maryland HealthChoice,60464,Amerigroup Community Care Maryland,3181,"Anthem, Inc.",Managed Medicaid,HMO - Medicaid,69652,IngenioRx
13104,202112,3000,Reynolds America,61825,Express Scripts National Preferred with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,3005,AultCare PPO,59768,AultCare,3325,AultCare Health Foundation,Commercial,PPO,889,OptumRx
13104,202112,3014,State of Florida Employees,61695,State of Florida Employee Prescription Plan,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,3027,Highmark Blue Cross Blue Shield Comprehensive HMO,60438,Highmark Blue Cross Blue Shield 3 Tier,4818,"Highmark, Inc.",Commercial,HMO,7504,Express Scripts PBM
13104,202112,3030,State of Kansas Employees,60553,Kansas State Group Health Insurance Program,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,3032,Arkansas Blue Cross Blue Shield PPO,59672,Arkansas Blue Cross and Blue Shield Standard with Step Formulary,3755,Arkansas Blue Cross Blue Shield,Commercial,PPO,884,CVS Caremark RX
13104,202112,3059,Chinese Community Health Plan,59842,Chinese Community Health Plan Commercial,7410,Chinese Community Health Plan Corporation,Commercial,HMO,60208,"MedImpact Healthcare Systems, Inc."
13104,202112,3064,Central California Alliance For Health,60058,Central California Alliance For Health Medi-Cal,17167,Santa Cruz-Monterey Managed Medical Care Commission,Managed Medicaid,HMO - Medicaid,60208,"MedImpact Healthcare Systems, Inc."
13104,202112,3067,Health Net of OR PPO,61421,Health Net of Oregon Essential Rx,5702,Centene Corporation,Commercial,PPO,3190,Health Net Pharmaceutical Services
13104,202112,3068,Health Net of CA PPO Three Tier,59603,Health Net of California Three Tier,5702,Centene Corporation,Commercial,PPO,3190,Health Net Pharmaceutical Services
13104,202112,3077,Carpenters Health and Welfare Trust of Southern California,61826,Express Scripts Basic with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,3084,IBC Keystone Select 3 Tier PPO,60155,Independence BC AmeriHealth Select,5820,Independence Blue Cross,Commercial,PPO,62738,FutureScripts PBM
13104,202112,3095,AFLAC,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,3107,Government Employees Health Association FEHBP,61543,Government Employee Health Association (GEHA),64172,Government Employees Health Association (GEHA),Commercial,Other Insurer,884,CVS Caremark RX
13104,202112,3118,Motorola Benefits,61819,Express Scripts National Preferred with Advantage Plus,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,3119,Voya ,61827,Express Scripts High Performance with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,3121,Presbyterian Commercial 4 Tier PPO ,59769,Presbyterian Health Plan Group 4 Tier,7430,Presbyterian Health Care Services,Commercial,PPO,889,OptumRx
13104,202112,3123,Paramount Healthcare PPO,59584,Paramount Healthcare,7413,"Paramount Health Care, Inc.",Commercial,PPO,884,CVS Caremark RX
13104,202112,3129,UFCW (Northern California Valley Health & Welfare Trust Fund),61780,Elixir Standard Formulary,5997,Elixir PBM,Commercial,Employer,5997,Elixir PBM
13104,202112,3138,Mail Handlers Benefit Plan,60125,Mail Handlers Benefit Plan,69705,MHBP,Commercial,Other Insurer,884,CVS Caremark RX
13104,202112,3142,Utah Medicaid,59508,Utah Medicaid,63644,State of Utah,State Medicaid,State Medicaid,6107,Change Healthcare PBM
13104,202112,3151,Indiana Medicaid,59519,Indiana Medicaid,63612,State of Indiana,State Medicaid,State Medicaid,889,OptumRx
13104,202112,3153,Community Health Group Medi-Cal,60422,Community Health Group Medi-Cal,17820,Community Health Group,Managed Medicaid,HMO - Medicaid,60208,"MedImpact Healthcare Systems, Inc."
13104,202112,3154,UMWA Health Plan,60899,United Mine Workers of America Health & Retirement Funds,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,3158,Teamsters Local 272 Welfare Fund,64120,OptumRx Premium Standard,889,OptumRx,Commercial,Employer,889,OptumRx
13104,202112,3189,Maxor Plus Two Tier,59586,Maxor Plus Two Tier,61913,Maxor Plus,Commercial,PBM Offering,61913,Maxor Plus
13104,202112,3192,Pennsylvania Medicaid (Medical Assistance),59514,Medical Assistance (Pennsylvania Medicaid),63638,State of Pennsylvania,State Medicaid,State Medicaid,6107,Change Healthcare PBM
13104,202112,3193,New Jersey Medicaid,60195,New Jersey State Medicaid,63630,State of New Jersey,State Medicaid,State Medicaid,6189,Gainwell Technologies
13104,202112,3196,Aultman Hospital Employees,59768,AultCare,3325,AultCare Health Foundation,Commercial,Employer,889,OptumRx
13104,202112,3199,1199SEIU National Benefits & Pension Fund,60066,National Benefit & Pension Fund 1199,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,3200,National Association of Letter Carriers (NALC),64237,National Association of Letter Carriers,70777,CVS Health (Aetna),Commercial,Other Insurer,884,CVS Caremark RX
13104,202112,3201,1199SEIU Home Care Industry Benefit,60066,National Benefit & Pension Fund 1199,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,3202,Wisconsin Medicaid (ForwardHealth),59660,Wisconsin Medicaid,63649,State of Wisconsin,State Medicaid,State Medicaid,6189,Gainwell Technologies
13104,202112,3207,UFCW Local 342 Welfare Fund,61825,Express Scripts National Preferred with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,3217,American Veterinary Medical Association Group Health (AVMA),61825,Express Scripts National Preferred with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,3225,Teamsters Local 277,61825,Express Scripts National Preferred with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,3228,Leggett and Platt,61780,Elixir Standard Formulary,5997,Elixir PBM,Commercial,Employer,5997,Elixir PBM
13104,202112,3230,IUOE Local 30 Trust Fund,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,3232,American Republic Insurance,61826,Express Scripts Basic with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,3235,Screen Actors Guild-Producers,61826,Express Scripts Basic with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,3236,Uniform Medical Plan/WA,59636,Uniform Medical Plan,63647,State of Washington,Commercial,Employer,17639,Washington State Rx Services
13104,202112,3237,Fidelis Care,60646,Fidelis Care New York,5702,Centene Corporation,Managed Medicaid,HMO - Medicaid,884,CVS Caremark RX
13104,202112,3242,Blue Cross Blue Shield of Wyoming,59578,BCBS of Wyoming,60577,Blue Cross Blue Shield Wyoming,Commercial,PPO,60243,Prime Therapeutics
13104,202112,3244,Boilermakers Health and Welfare,61825,Express Scripts National Preferred with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,3250,Neighborhood Health Plan of RI/RIte Care,59894,Neighborhood Health Plan of RI Rite Care,63132,Neighborhood Health Plan of Rhode Island,Managed Medicaid,HMO - Medicaid,884,CVS Caremark RX
13104,202112,3265,El Paso Health Star,60765,El Paso First Premier,63643,State of Texas,Managed Medicaid,HMO - Medicaid,60242,Navitus Health Solutions PBM
13104,202112,3268,United Agricultural Benefit Trust,61855,CVS Caremark Performance Standard Control w/ Advanced Specialty Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,3271,American Foreign Service Protection,61826,Express Scripts Basic with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,3272,PacificSource Health Plans,59639,PacificSource Health Plans PDL/VDL,60218,PacificSource Health Plan,Commercial,PPO,884,CVS Caremark RX
13104,202112,3281,Community First Health Plans TX STAR,60758,Community First Health Plans Texas STAR,63643,State of Texas,Managed Medicaid,HMO - Medicaid,60242,Navitus Health Solutions PBM
13104,202112,3282,Blue Care Network of Michigan HMO 2 Tier,59794,BCN Michigan Custom Formulary 2 Tier Closed,7510,Blue Cross Blue Shield of Michigan,Commercial,HMO,7504,Express Scripts PBM
13104,202112,3287,Cascade Health Alliance CCO,60469,Cascade Comprehensive Care HMO Medicaid,17165,Merle West Medical Center,Managed Medicaid,HMO - Medicaid,60208,"MedImpact Healthcare Systems, Inc."
13104,202112,3288,NASE Health Insurance (National Association for the Self-Employed ),61780,Elixir Standard Formulary,5997,Elixir PBM,Commercial,Employer,5997,Elixir PBM
13104,202112,3289,State Farm Insurance,61855,CVS Caremark Performance Standard Control w/ Advanced Specialty Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,3290,Stewart and Stevenson Health Plan,62033,UnitedHealthCare Advantage Three Tier,3180,"UnitedHealth Group, Inc.",Commercial,Employer,889,OptumRx
13104,202112,3296,"Furgo, Inc. - Employee Benefit",61827,Express Scripts High Performance with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,3297,Missouri Medicaid (MO Healthnet),59700,MO Healthnet (formerly Missouri Medicaid),63625,State of Missouri,State Medicaid,State Medicaid,6016,Conduent PBM
13104,202112,3301,MDwise Hoosier Healthwise,62175,MDwise Hoosier Healthwise,17200,McLaren Health Care Corporation,Managed Medicaid,HMO - Medicaid,60208,"MedImpact Healthcare Systems, Inc."
13104,202112,3303,Presbyterian Centennial Care,59721,Presbyterian Health Plan Centennial Care,7430,Presbyterian Health Care Services,Managed Medicaid,HMO - Medicaid,889,OptumRx
13104,202112,3305,Wal-Mart,62051,Walmart Associates Formulary,889,OptumRx,Commercial,Employer,889,OptumRx
13104,202112,3313,Blue Cross Blue Shield of Michigan PPO 3 Tier,59742,BCBS of Michigan Custom 3 Tier,7510,Blue Cross Blue Shield of Michigan,Commercial,PPO,7504,Express Scripts PBM
13104,202112,3317,Moda Health Large Groups PPO,59642,Moda Health Large Groups,3362,Moda Health,Commercial,PPO,60242,Navitus Health Solutions PBM
13104,202112,3359,Memorial Hermann,61855,CVS Caremark Performance Standard Control w/ Advanced Specialty Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,3370,Carpenters Combined Funds,61825,Express Scripts National Preferred with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,3411,AFTRA,61532,CVS Caremark Advanced Control Formulary,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,3502,UnitedHealthcare SignatureValue 3 Tier HMO ,60131,UnitedHealthCare SignatureValue 3 Tier,3180,"UnitedHealth Group, Inc.",Commercial,HMO,889,OptumRx
13104,202112,3588,UnitedHealthcare California SignatureValue 3 Tier HMO ,60129,UnitedHealthCare California SignatureValue 3 Tier,3180,"UnitedHealth Group, Inc.",Commercial,HMO,889,OptumRx
13104,202112,3593,32BJ Labor and Union Group,64119,OptumRx Select Standard,889,OptumRx,Commercial,Employer,889,OptumRx
13104,202112,3594,Humboldt County Employees,60855,CalPERS,889,OptumRx,Commercial,Employer,889,OptumRx
13104,202112,3608,Advocate Condell Medical Center,61827,Express Scripts High Performance with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,3609,Enterprise Rent A Car,61825,Express Scripts National Preferred with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,3611,Electrical Industry Employees Fund,61826,Express Scripts Basic with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,3613,Jeld-Wen Health Benefit Plan,62033,UnitedHealthCare Advantage Three Tier,3180,"UnitedHealth Group, Inc.",Commercial,Employer,889,OptumRx
13104,202112,3616,Meridian Health Plan of Michigan Medicaid,60041,Meridian Health Plan of Michigan,5702,Centene Corporation,Managed Medicaid,HMO - Medicaid,61376,MeridianRx
